asin,text,title,location_and_date,verified,rating
B082733Z2T,"ich habe heute die ersten 3 ml genommen und bin vom Geschmack begeistert.Habe pur probiert und den Rest in einen Biovollmilchjoghurt getan und diesen mit viel frischem Schnittlauch, wenig Fleur de sel und frischem Pfeffer genossen.Freue mich schon auf morgen. Ist sein Geld wert, wenn es der Gesundheit zu gute kommt",super zufrieden,Commenté en Allemagne le 6 mai 2023,True,"5,0"
B082733Z2T,"Ich nehme das Öl zum Ausgleich der Fettsäuren, mit dem Ziel Entzündungsprozesse zu reduzieren. Die Dosierung ist dank Skala auf der Pipette einfach. Der Zitronengeschmack ist nicht störend.",Gutes Produkt,Commenté en Allemagne le 6 juin 2023,True,"5,0"
B082733Z2T,"Wir haben schon einige Algenöle ausprobiert und das gefällt uns am besten. Da es hochdosiert ist schneidet es im Preis-Leistungs-Verhältnis gut ab, da viele andere Öle ähnlich viel kosten, aber andere Inhaltswerte haben. Der Algengeschmack ist präsent, trotzdem kann man es gut einnehmen und ich finde man schmeckt auch die Zitronen-Note raus. In jedem Fall angenehmer als Tabletten schlucken und mit der Dosiervorgabe funktioniert es super. Die Anwendungshinweise stehen übersichtlich auf dem Fläschchen, daher gab es auch da keine Probleme. Würde ich daher wieder kaufen!",Angenehm und einfach anwendbar!,Commenté en Allemagne le 6 mars 2023,True,"5,0"
B082733Z2T,Sehr guter Omega 3 Lieferant,Top Produkt,Commenté en Allemagne le 5 juillet 2023,True,"5,0"
B082733Z2T,Die beiden bestellten und gelieferten Flaschen hatten leider abgelaufenes Mindesthaltbarkeitsdatum!,MHD war abgelaufen!,Commenté en Allemagne le 2 octobre 2023,True,"2,0"
B082733Z2T,"Hallo ihr Lieben.Ich hatte vor einem Jahr einen Zusammenbruch der auch sehr traumatisch für mich war.Habe mich sehr gut erholt und beschäftige mich schon seit Jahren mit Nahrungsergänzungsmitteln wo ich einige sehr mächtige Schätze entdeckt habe.Aber Omega 3,da fehlen mir die Worte.Nehme es seit zwei Wochen und ich bin ein anderer Mensch.Am liebsten würde ich es der ganzen Menschheit einflössen um dieses Glück und Wohlbefinden zu teilen🥰LG Antje",Level up,Commenté en Allemagne le 23 mars 2023,True,"5,0"
B082733Z2T,"Ich nehme das Algenöl seit etwas mehr als einer Woche und bin sehr zufrieden. Ich startete mit dem Öl in einer Erkältung, die sich ziemlich hartnäckig hielt und hatte das Gefühl, dass das Öl mit dazu beigetragen hat, wieder gesund zu werden. Gekühlt lässt sich das Öl deutlich besser einnehmen als wie anfangs auf Zimmertemperatur. Am besten finde ich, dass ich das Öl guten Gewissens zu mir nehmen kann, ohne mir Gedanken über Überfischung zu machen.😁",Gesundheitsboost,Commenté en Allemagne le 26 février 2023,True,"5,0"
B082733Z2T,Ich finde das Öl super für die Gesundheit und auch die Pipette für die tägliche Einnahme ist praktisch.Leider ist das Aroma gar nicht meins. Selbst in Joghurt oder Salatdressing schmeckt es aufdringlich vor und vermiest mir den Spaß daran.Außerdem ist nach zwei Wochen der Holzdeckel gebrochen und die Flasche nicht mehr dicht verschließbar.,Gutes Öl mit unschönen Aroma,Commenté en Allemagne le 13 octobre 2022,True,"4,0"
B082733Z2T,Dieses in der Anwendung einfache (und nach etwas Gewöhnung auch wohlschmeckende) Präparat ist eines der grundlegendsten Supplements zur Sicherstellung der Aufnahme über die heutigen Nahrungsmittel kaum noch zu erhaltender essentieller Stoffe.,Wirkungsweise auf viele essentielle Körperfunktionen,Commenté en Allemagne le 13 mai 2023,True,"5,0"
B0B87ZHJB1,"Il est démontré que la coQ10 aide à preserver la santé cardiaque. Mais au delà de ça c'est le seul antioxydant ayant une action préventive et non curative. Inofensif à dose normale, je recommande le produit il est de bonne qualité",excellent pour le coeur,Commenté en France le 7 octobre 2022,False,"5,0"
B0B87ZHJB1,trés efficace contre le vieillissement redonne une belle peau je recommande,bon produit,Commenté en France le 28 septembre 2022,False,"5,0"
B0B87ZHJB1,Pour améliorer votre qualité de peauFacile à avaler,Soin de la peau,Commenté en France le 25 septembre 2022,False,"5,0"
B0B87ZHJB1,Je suis ravie de ces gélules :- elles sont fabriquées en France- elles sont bien dosées- elles ne contiennent pas d'additif décrié- elles sont vegan,Complément alimentaire de qualité,Commenté en France le 10 octobre 2022,False,"5,0"
B082733Z2T,Sehr gutes Produkt! Geschmack ist etwas Gewöhnungsbedürftig jedoch ist das Ansichtssache. Nach einem Monat Einnahme sind meine Cholesterin Werte besser geworden!!,Sehr gutes Produkt,Commenté en Allemagne le 26 mai 2023,True,"5,0"
B082733Z2T,"Fisch hat viel Omega 3, warum? Weil er Algen isst.Schöne Lösung für eine gute Omega 3 Quelle. Hier in guter Biovefügbarkeit, mit Zitronenaroma.","Veganes Omega 3 über Algen,",Commenté en Allemagne le 30 décembre 2022,True,"4,0"
B082733Z2T,"Ich bestelle schon lange das Algenöl von naturise.  Ich bin von der Firma überzeugt.  Das Algenöl ist Laborgeprüft, es entsteht kein Plastiktüte und neue Bäume werden gepflanzt.  Besser geht nicht! Der Kundenservice ist zudem spitze! Top!",Super Produkt,Commenté en Allemagne le 12 avril 2023,True,"5,0"
B082733Z2T,"Schmeckt extrem nach Fisch, da bleibe ich lieber bei dem kapseln. Diese Werbung, man könnte es überall reinmachen und pur trinken, hat sich nicht bewahrheitet. Der Geschmack ist echt ecklig!!",Schmeckt wiederlich,Commenté en Allemagne le 24 juillet 2023,True,"2,0"
B082733Z2T,Ich nehme das Produkt auf eine Empfehlung hin um Omega 3 Fettsäuren zuzuführen ich verwende es während einer Hauptmahlzeit da der Geschmack nicht ganz so einladend ist wenn man Fischmarkt geht es aber,Man muss Fisch mögen,Commenté en Allemagne le 19 avril 2023,True,"5,0"
B082733Z2T,"""Auch pur ist unser Algenöl super genießbar!"" Entweder ist meine Flasche (steht seit weniger als 40 Tagen im Kühlschrank) schlecht geworden, oder ich leide wirklich an einem merkwürdigen Geschmackssinn. Ich habe wirklich selten etwas Ekelhafteres verzehrt. Ich würge mir das Zeug runter, weil es ja gesund ist. Allerdings geht der Geschmack gar nicht. Wenn man das Öl ins Dressing mischt, kommt auch noch der Algengeschmack durch und Salat kann man eigentlich vergessen. Ich weiß, Geschmäcker sind verschieden…",Widerlicher Geschmack,Commenté en Allemagne le 12 juin 2022,True,"4,0"
B082733Z2T,"Die Dosierung mit der Pipette ist im Prinzip sehr einfach, aber ich ziehe immer auch Luft (gerade wenn das Fläschchen leerer wird) mit ein, was dann die Dosierung schwieriger macht. Bei fast leerer Flasche wird es dann sehr schwierig.",Tolles Produkt,Commenté en Allemagne le 25 octobre 2022,True,"4,0"
B082733Z2T,Nehmen seit längerer Zeit das Algenöl und fühlen uns fit und gesund. Außerdem schmeckt es gut.,Algenöl von NatuRise,Commenté en Allemagne le 19 mai 2023,True,"5,0"
B082733Z2T,"Normalerweise habe ich immer Fischöl Kapseln verwendet und habe jetzt nach einer guten Veganen Alternative gesucht. Dieses Öl ist eine gute Alternative, man muss sich an den Geschmack gewöhnen, aber meiner Meinung nach ist das überhaupt kein Problem. Danke ans Team und vorallem Sophie für die gute und super freundliche Beratung von diesem Produkt, bin sehr happy damit.",Gutes Produkt,Commenté en Allemagne le 16 février 2023,True,"5,0"
B082733Z2T,"Eine Alternative zu Fisch? Nein! Fische sind keine Alternative, sondern unsere und Gottes Mitgeschöpfe und keine Omega-3-Lieferanten. Es ist viel besser und gesünder für uns, Omega 3 direkt aus den Algen aufzunehmen, als durch den Umweg Fisch, der von uns durch Schadstoffe u. U. noch zusätzlich belastet sein könnte. Die Zerstörung der Umwelt/Gottes Reich durch Fischerei entfällt, das Quälen der Tiere wird weniger.Körperlich scheint sich meine Pulswellengeschwindigkeit wesentlich verbessert zu haben. Ob es wirklich an Omega 3, vegane Ernährung oder Sport liegt, kann ich nicht sagen. Bin aber wohl mindestens 5 Jahre jünger.","Gesund, effektiv, wirkungsvoll, christlich, vegan",Commenté en Allemagne le 24 octobre 2022,True,"5,0"
B0B87ZHJB1,"Il est démontré que la coQ10 aide à preserver la santé cardiaque. Mais au delà de ça c'est le seul antioxydant ayant une action préventive et non curative. Inofensif à dose normale, je recommande le produit il est de bonne qualité",excellent pour le coeur,Commenté en France le 7 octobre 2022,False,"5,0"
B0B87ZHJB1,trés efficace contre le vieillissement redonne une belle peau je recommande,bon produit,Commenté en France le 28 septembre 2022,False,"5,0"
B0B87ZHJB1,Pour améliorer votre qualité de peauFacile à avaler,Soin de la peau,Commenté en France le 25 septembre 2022,False,"5,0"
B0B87ZHJB1,Je suis ravie de ces gélules :- elles sont fabriquées en France- elles sont bien dosées- elles ne contiennent pas d'additif décrié- elles sont vegan,Complément alimentaire de qualité,Commenté en France le 10 octobre 2022,False,"5,0"
B082733Z2T,"( Einnahme ca 2,5 Monate täglich) Konnte das nach ein paar Wochen nicht mehr ertragen, kein Fischiges Aufstoßen doch lange ölig fischiger Nachgeschmack da ist das vom Wettbewerber Norsan besser ( meiner Meinung nach) Wirkung : nichts festgestellt keine Senkung Cholesterin oder Triglyzeride und bzgl Entzündungen der Gelenke oder rheumatischer Beschwerden auch keine Besserung hier ist meiner Ansicht nach Curcumin besser und sinnvoller ( zumindest fühle ich da eine Wirkung)",Nicht ideal Geschmack mäßig Wirkung nicht nachvollziehbar,Commenté en Allemagne le 22 décembre 2022,True,"3,0"
B082733Z2T,Geschmack für ein Algenöl ist in Ordnung.Hochwertige Glaspipette.Preisleistung ist auch ok.,SUPER PRAKTISCHE PIPETTE,Commenté en Allemagne le 12 mai 2023,True,"5,0"
B082733Z2T,habe garnicht alles geschafftbevor es abgelaufen istviel zu teuer und schlimmer geschmack,ekelhafter geschmack,Commenté en Allemagne le 25 mars 2023,True,"3,0"
B082733Z2T,Unerwarteter Nebeneffekt - Faltenglättung ;-),Toll für das Hautbild!,Commenté en Allemagne le 22 mai 2023,True,"5,0"
B082733Z2T,"Ich habe das Öl schon mehrmals bestellt. Einmal als Kapseln. Die nehme ich nicht wieder. Ich esse gerne Fisch. Aber wer beißt schon in einen Hering😉? Das Öl in der Flasche ist angenehm im Geschmack. Dosierung gut, da Skala an der Pipette. Das Beste - Mein LDL ist besser geworden.",NatuRiese Omega3 Marine Evergreen,Commenté en Allemagne le 7 février 2023,True,"5,0"
B082733Z2T,"Ich nutze das Algenöl schon seit ein paar Monaten. Ich hatte festgestellt, dass meine Stimmung ziemlich down war und war auf der Suche nach der Ursache. Nach dem ich das Algen Öl zu mir genommen hatte, wurde meine Stimmung direkt besser. Ich kann nach wie vor immer noch gut beobachten, wenn ich das Öl nicht nehme, dass es mir dann schlechter geht. Ich habe mich für dieses Produkt entschieden, weil ich keine Kapseln  zu mir nehmen wollte. Der Geschmack ist zwar immer noch leicht fischig, aber es lässt sich super gut mit Säften kombinieren. Ich bin ziemlich happy damit und kann es nur empfehlen.","Super Algenöl, lässt sich gut in den Alltag integrieren!",Commenté en Allemagne le 20 août 2022,True,"5,0"
B082733Z2T,"hab mir das Algenöl aufgrund der guten Bewertungen gekauft und was soll ich sagen.. ich bin begeistert! Die Werte sind super und der Geschmack ist auch völlig okay (schmeckt wie normales Öl mit Zitronengeschmack). Fühle mich morgens nach der Einnahme über den Tag verteilt fitter, so soll es sein!",tagsüber fitter,Commenté en Allemagne le 5 février 2023,True,"5,0"
B082733Z2T,Super Vitamin! In Geschmack und Wirkung! Vertägt sich gut.,Sehr gut vertragen.,Commenté en Allemagne le 17 mai 2023,True,"5,0"
B082733Z2T,"Erste Hilfe bei entzündeten Gelenken, es dauert aber durchaus ein paar Wochen, bevor Effekte erzielt werden können. Geschmack widerlich, einfach Augen zu und durch… Bloß nicht irgendwo einrühren, das verdirbt den Geschmack🙃 Schmeckt halt nach Algen, aber es ja auch Algenöl…",Hilfe bei Gelenksentzündungen,Commenté en Allemagne le 18 août 2022,True,"4,0"
B082733Z2T,"Ich bin total begeistert vom Algenöl. seit dem ich es einnehme, fühle ich mich fitter und meine Gelenkschmerzen haben sich reduziert. ich werde es definitiv weiter einnehmen! Ein schöner Nebeneffekt ist, dass man sich indirekt an sozialen Projekten beteilt. Klare empfehlung von mir!",sehr zu empfehlen,Commenté en Allemagne le 13 février 2023,True,"5,0"
B0B87ZHJB1,"Il est démontré que la coQ10 aide à preserver la santé cardiaque. Mais au delà de ça c'est le seul antioxydant ayant une action préventive et non curative. Inofensif à dose normale, je recommande le produit il est de bonne qualité",excellent pour le coeur,Commenté en France le 7 octobre 2022,False,"5,0"
B0B87ZHJB1,trés efficace contre le vieillissement redonne une belle peau je recommande,bon produit,Commenté en France le 28 septembre 2022,False,"5,0"
B0B87ZHJB1,Pour améliorer votre qualité de peauFacile à avaler,Soin de la peau,Commenté en France le 25 septembre 2022,False,"5,0"
B0B87ZHJB1,Je suis ravie de ces gélules :- elles sont fabriquées en France- elles sont bien dosées- elles ne contiennent pas d'additif décrié- elles sont vegan,Complément alimentaire de qualité,Commenté en France le 10 octobre 2022,False,"5,0"
B082733Z2T,Rundherum ein tolles Produkt. Ich nehme es gerne ein.,"Es ist nicht wirklich lecker, aber sehr gut einzunehmen",Commenté en Allemagne le 11 mai 2023,True,"5,0"
B082733Z2T,Top!,Top!,Commenté en Allemagne le 16 mai 2023,True,"5,0"
B082733Z2T,Schnelle Lieferung. Gut einzunehmen und geschmacklich okay!,Algenöl,Commenté en Allemagne le 14 mai 2023,True,"5,0"
B082733Z2T,"Ich habe das Öl bestellt, weil es in den Bewertungen gut angeschnitten hat. Ich kann dies überhaupt nicht nachvollziehen. Das Öl schmeckt nach Alge mit Zitrus. Leider muss ich davon sehr häufig aufstoßen und dann habe ich wieder diesen Geschmack. Einfach nur eklig.Über die Wirkung kann ich noch nichts sagen. Allerdings werde ich es aufgrund des Geschmacks nicht wieder kaufen",Geschmack ist furchtbar,Commenté en Allemagne le 25 octobre 2022,True,"3,0"
B082733Z2T,Habe es ein paar Tage ausprobiert und muss sagen bin echt begeistert! Es kam super schnell an und der Geschmack ist angenehm. Nehme seit langer Zeit Omega 3 und wollte schon ewig auf ein veganes Produkt umsteigen. Bin hooked werde es wieder bestellen :),Top Produkt,Commenté en Allemagne le 13 février 2023,True,"5,0"
B082733Z2T,"Ich nehme dieses Produkt seit fast 3 Monaten und bin sehr zufrieden. Die Pipettendosierung ist nichts für mich und ich habe die Pipette entfernt und nehme das Öl jetzt mit eine Löffel. Das führt nicht zum Punktabzug, da es ja nichts über die Qualität des Algenöls sagt.Ein super Nebeneffekt ist, dass ich wieder Wein trinken kann. Jahrelang hatte ich oft direkt nach dem Trinken eine Unverträglichkeitsreaktion und oft auch am nächsten Tag, schon nach einem kleinen Glas, Kopfschmerzen. Das führte dazu das ich, wenn überhaupt, nur ein Miniglas trank. Zu Weihnachten stellte ich fest, dass ich wieder ein ganz normalgroßes Glas vertrug. Schön, dass ich jetzt hin und wieder mal ein Glas trinken kann.Ich bin gespannt, ob sich meine Blutwerte verändert haben werden. Update folgt.",Nehme ich gerne und bin jetzt kurz vor der 3. Flasche,Commenté en Allemagne le 18 février 2022,True,"5,0"
B082733Z2T,"Ich find das Algenöl sehr gut. Seitdem ich es einnehme, fühl ich mich fitter und wohler. Hatte davor Angst, dass es fischig schmecken könnte, doch dem war nicht so. Der Geschmack ist gut und fruchtig!Kann es absolut weiter empfehlen:)",Geschmack top und fühl mich fitter,Commenté en Allemagne le 13 février 2023,True,"5,0"
B082733Z2T,Der Geschmack ist gewöhnungsbedürftig.Nur die scala geht nicht bis 3 ml.Man muss zwei Pipetten nehmen.Ansonsten top,Scala geht nicht bis 3ml,Commenté en Allemagne le 26 mars 2023,True,"5,0"
B082733Z2T,"Nehme das Algenöl seiht Jahren, wie ich es grad brauche. Bestelle sonst über die Website aber diesmal Amazon wegen Versandkostenfrei durch Prima.Kein anderes Algenöl kommt an die Werte des Öls von Naturise ran! Kann man ja mal vergleichen! Auch braucht man bei den meißten 5ml, bei dem hier nur 3 ml.Die sehr umfangreiche aufklärenden Infos auf der Website sprechen für sich.Für mich ist es der entzündungshemmer Nr 1 !Egal ob Erkältung, Halsweh, Periode oder Konzentration… Wirkung ist schnell zu verzeichnen!  Unentbehrlich in der Hausapotheke! Icv rühre es gründlich in einen halben Activia Fruchtjoghurt oder Alpro Soja Fruchtjoghurt (kleine Menge)Also Fisch Hasser muss das immer schnell weg, denn nach Meerzeug schmeckt es ja trotzdem :-D",Bestes Produkt!,Commenté en Allemagne le 16 avril 2022,True,"5,0"
B082733Z2T,Ich nehme es jeden Morgen mit einem frischen Obstsaft,Sehr gutes Öl.,Commenté en Allemagne le 12 mai 2023,True,"5,0"
B082733Z2T,Rundherum ein tolles Produkt. Ich nehme es gerne ein.,"Es ist nicht wirklich lecker, aber sehr gut einzunehmen",Commenté en Allemagne le 11 mai 2023,True,"5,0"
B082733Z2T,Top!,Top!,Commenté en Allemagne le 16 mai 2023,True,"5,0"
B082733Z2T,Schnelle Lieferung. Gut einzunehmen und geschmacklich okay!,Algenöl,Commenté en Allemagne le 14 mai 2023,True,"5,0"
B082733Z2T,"Ich habe das Öl bestellt, weil es in den Bewertungen gut angeschnitten hat. Ich kann dies überhaupt nicht nachvollziehen. Das Öl schmeckt nach Alge mit Zitrus. Leider muss ich davon sehr häufig aufstoßen und dann habe ich wieder diesen Geschmack. Einfach nur eklig.Über die Wirkung kann ich noch nichts sagen. Allerdings werde ich es aufgrund des Geschmacks nicht wieder kaufen",Geschmack ist furchtbar,Commenté en Allemagne le 25 octobre 2022,True,"3,0"
B082733Z2T,Habe es ein paar Tage ausprobiert und muss sagen bin echt begeistert! Es kam super schnell an und der Geschmack ist angenehm. Nehme seit langer Zeit Omega 3 und wollte schon ewig auf ein veganes Produkt umsteigen. Bin hooked werde es wieder bestellen :),Top Produkt,Commenté en Allemagne le 13 février 2023,True,"5,0"
B082733Z2T,"Ich nehme dieses Produkt seit fast 3 Monaten und bin sehr zufrieden. Die Pipettendosierung ist nichts für mich und ich habe die Pipette entfernt und nehme das Öl jetzt mit eine Löffel. Das führt nicht zum Punktabzug, da es ja nichts über die Qualität des Algenöls sagt.Ein super Nebeneffekt ist, dass ich wieder Wein trinken kann. Jahrelang hatte ich oft direkt nach dem Trinken eine Unverträglichkeitsreaktion und oft auch am nächsten Tag, schon nach einem kleinen Glas, Kopfschmerzen. Das führte dazu das ich, wenn überhaupt, nur ein Miniglas trank. Zu Weihnachten stellte ich fest, dass ich wieder ein ganz normalgroßes Glas vertrug. Schön, dass ich jetzt hin und wieder mal ein Glas trinken kann.Ich bin gespannt, ob sich meine Blutwerte verändert haben werden. Update folgt.",Nehme ich gerne und bin jetzt kurz vor der 3. Flasche,Commenté en Allemagne le 18 février 2022,True,"5,0"
B082733Z2T,"Ich find das Algenöl sehr gut. Seitdem ich es einnehme, fühl ich mich fitter und wohler. Hatte davor Angst, dass es fischig schmecken könnte, doch dem war nicht so. Der Geschmack ist gut und fruchtig!Kann es absolut weiter empfehlen:)",Geschmack top und fühl mich fitter,Commenté en Allemagne le 13 février 2023,True,"5,0"
B082733Z2T,Der Geschmack ist gewöhnungsbedürftig.Nur die scala geht nicht bis 3 ml.Man muss zwei Pipetten nehmen.Ansonsten top,Scala geht nicht bis 3ml,Commenté en Allemagne le 26 mars 2023,True,"5,0"
B082733Z2T,"Nehme das Algenöl seiht Jahren, wie ich es grad brauche. Bestelle sonst über die Website aber diesmal Amazon wegen Versandkostenfrei durch Prima.Kein anderes Algenöl kommt an die Werte des Öls von Naturise ran! Kann man ja mal vergleichen! Auch braucht man bei den meißten 5ml, bei dem hier nur 3 ml.Die sehr umfangreiche aufklärenden Infos auf der Website sprechen für sich.Für mich ist es der entzündungshemmer Nr 1 !Egal ob Erkältung, Halsweh, Periode oder Konzentration… Wirkung ist schnell zu verzeichnen!  Unentbehrlich in der Hausapotheke! Icv rühre es gründlich in einen halben Activia Fruchtjoghurt oder Alpro Soja Fruchtjoghurt (kleine Menge)Also Fisch Hasser muss das immer schnell weg, denn nach Meerzeug schmeckt es ja trotzdem :-D",Bestes Produkt!,Commenté en Allemagne le 16 avril 2022,True,"5,0"
B082733Z2T,Ich nehme es jeden Morgen mit einem frischen Obstsaft,Sehr gutes Öl.,Commenté en Allemagne le 12 mai 2023,True,"5,0"
B09HVBQ694,"bon rapport qualité/prix, aucune odeur de poisson, pas de renvoi à l utilisation, gélule facile à avaler,  à recommander.",bon rapport qualité/prix,Commenté en France le 24 février 2022,True,"5,0"
B09HVBQ694,"Le produit semble de qualité. En ce qui concerne le contenu (60 capsules de 825 mg), ce sont des gélules d'Omégas 3, huiles qu'on retrouve principalement dans les poissons. Rappelez-vous de l'huile de foie de morue de votre enfance, pour les plus âgés d'entre nous bien sûr. Sauf que pour ces gélules, l'huile est obtenue à partir de krills, les fameuses petites crevettes, principales nourriture des baleines, avec le plancton.Si je devais noter le produit uniquement sur sa concentration de DHA et EPA eu égard à son prix, il n'obtiendrait que 3 étoiles, car il y a pléthore de produits moins chères avec une teneur plus élevé en DHA et EPA. Cependant je lui attribue quand même 4 étoiles, du fait que ce produit est issu de krills (et non de poissons) et d'une pêche éco-responsable.En ce qui concerne les vertus et les bienfaits des Omégas 3, on ne les présente plus. Ces gélules permettent de compléter (ponctuellement pour ma part) une alimentation ne contenant pas assez d'Omégas 3.Cependant, une chose étrange : sur l'étiquette du flacon, le fabricant conseille la prise d'une gélule par jour, ce qui représente 89 mg d'EPA et 41 mg de DHA, mais d'après cette même étiquette, cette quantité est loin des recommandations du fabricant pour des effets significatifs de ces deux molécules. A noter, que ces gélules contiennent aussi d'autres principes actifs que je ne connais pas.En effet, le fabricant mentionne sur l'étiquette du flacon que :- Pour des effets significatifs sur les fonctions cérébrales et la vision, il faut un apport de : 250 mg quotidien de DHA (soit 6 de ces gélules : 6 * 41 mg)- Pour un effet significatif sur le coeur, il faut un apport de : 250 mg quotidien de DHA et EPA combinés (soit 2 de ces gélules : 2 * [89 mg + 41 mg]).Cela n'enlève en rien à la qualité du produit, mais cela implique de prendre plus de gélules quotidiennement si on souhaite suivre une posologie avec des dosages plus élevés. Mais du coup, cela grève le rapport quantité-prix de ce complément.Pour ma part, je ne suis pas médecin, ni nutritionniste, mais je pense que c'est une question de bon sens : il faut essayer d'adapter la posologie à ses habitudes alimentaires et non suivre une posologie dans l'absolu.","Produit naturel issu d'une pêche éco-responsable, mais faible teneur en DHA et EPA",Commenté en France le 25 février 2022,False,"4,0"
B09HVBQ694,"L’huile de krill est un corps gras, ses principaux atouts nutritionnels proviennent donc des acides gras ou des substances lipidiques qu’elle contient.C’est sa forte concentration en oméga 3 qui vaut notamment le succès de l’huile de krill.Pourtant, sa teneur brute en oméga 3 est légèrement inférieure à celle des autres huiles de poissons gras.Mais, l’huile de krill renferme en plus des antioxydants et des phospholipides (40%) qui préservent l’intégrité des Oméga 3 et accroissent leur efficacité.L’antioxydant principal de l’huile de krill est l’astaxanthine, pro-vitamine A liposoluble, qui appartient à la famille des caroténoïdes.L’huile de krill contient également des vitamines E, A et D, ainsi que du cuivre, du fer et du zinc.Parmi les bienfaits et vertus de l’huile de Krill, il est démontré qu’elle• Est antioxydante La valeur antioxydante de cette huile serait près de 300 fois meilleure que celle des vitamine A et E et 34 fois supérieure à celle du CoQ10 !• Soulage le syndrôme prémenstruelC’est la richesse en phospholipide du krill, reconnu pour réguler le cycle menstruel grâce à une production constante des hormones sexuelles, qui est responsable de son action positive sur le syndrome prémenstruel• Régule le taux de cholestérol sanguin et lutte contre les maladies cardio-vasculairesGrace à son taux d’oméga 3, d’acides gras essentiels et d’antioxydants, l’huile de krill s’avère très efficace pour réguler le cholestérol sanguin et prévenir les maladies cardio-vasculaires.• Soulage les douleurs articulaires et inflammatoiresL’huile de krill possède une forte capacité anti-inflammatoires lui conférant des propriétés anti-arthrose.Personnellement, j'ai choisi de prendre ces capsules d'huile de Krill pour ses propriétés anti oxydantes avant tout, en complément de gélules d'Omega 3 afin d'avoir le bon dosage dont j'ai besoin.En effet, 1 gélule ne contient que 160 mg d’Omega 3 (dont 89mg de DHA et 41mg de DHA) alors que l’apport recommandé est de 500mg /jour.Mais en contre partie,  à raison d’1 gélule par jour, on absorbe 331 mg de phospholipides totaux.Les phospholipides préservent l’intégrité des oméga 3 et accroissent leur efficacité.Attention tout de même si vous êtes allergique aux poissons et crustacés...",Des petites crevettes aux multiples vertus,Commenté en France le 24 février 2022,False,"4,0"
B09HVBQ694,"Flacon en plastique opaque blanc, à vis bien hermétique à l’humidité, contenant 60 gélules souples d’huile de krill au reflets rouges (enveloppe : gélatine de poisson).Toutes les indications sur l’étiquette du produit sont en français.Comme les acides gras oméga-3 ne sont pas fabriqués par le corps,  il faut les obtenir par le biais de l’alimentation, ils portent bien leur nom « d’essentiels », et comme je mange de moins en moins de viande et de poisson gras, je dois me complémenter pour me protéger contre les maladies du cœur entre autre.j’ai déjà pris des gélules d’huile avec des taux jusqu’à 500 mg de DHA, ici les valeurs sont moindre et il faut plus d’une gélule pour une bonne complémentation.Chaque prise d’une gélule journalière de ces lipides apporte 560 mg d’huile de poisson d’oméga soit 160 mg d’oméga 3, et 41 mg en DHA (acide docosahexaénoïque) et 89 mg d’EPA.Ce complément permet de meilleures performances mentales et une meilleure concentration.Le flacon dure environ 2 mois selon leur posologie, personnellement j’ai doublé la dose donc 30 jours de supplémentation mais mieux dosée.Le produit reste de bonne qualité, la taille des gélules est correcte, elles sont souples et passent bien avec un verre d’eau.",60 gélules souples pour 1 ou 2 mois de supplémentation.,Commenté en France le 6 février 2022,False,"4,0"
B09HVBQ694,"Je préfère de lon le Krill comme source d'Omega 3 aux capsules d'oméga3 classiques souvent issues de saumons.Pour avoir testé les deux, je me sens nettement mieux avec la prise de Krill.Ici, on a des gélules de Krill issues de la pêche raisonnée. L'huile de Krill est enrobée de gélatine de poisson etles pillules se prennent facilement.Pour moi aussi, comme dans d'autres commentaires, je dois doubler la dose.Pour l'instant, bonne tolérance du produit. Pour l'efficacité, on verra à la fin du traitement si elles égalent les gélules que je prends habituellement chez un autre laboratoire.",Bon complément alimentaire,Commenté en France le 19 février 2022,False,"4,0"
B09HVBQ694,"Ayant Besoin d'un supplément d'oméga 3 pour compléter ma balance alimentaire,je me suis dirigé vers ce produit qui contient des huiles de Krill de l'antarctiqueissue d'une pêche durable, riches en omega 3 et en plus ce produit est fait parune entreprise française en Europe !!Le flacon qui es biodégradable contient 60 gélules avec une bonne concentration dephospholipides et de phosphatidylcholine en plus de l'omega3.Les gélules sont faciles à avaler et sans saveur.C'est un bon produit de bonne qualité, je le recommande.entreprise française","Très bon complément alimentaire, source d'oméga 3 d'huile de krill issue d'une pêche durable.",Commenté en France le 4 mars 2022,False,"5,0"
B09HVBQ694,"Très bon complément alimentaire, je dirais que tout le monde devrait faire une cure ! Les gélules sont agréable à prendre ! Gros plus",Super !,Commenté en France le 21 février 2022,False,"5,0"
B09HVBQ694,Superbooster pour une bonne cure avec de l'oméga e très bon pour la vue et le cerveau... Simple à utiliser... Je suis vraiment une grande adepte des gélules booster... C'est ultra simple à boire... Et je préfère le boire le matin... Prix très correct,Superbooster,Commenté en France le 12 février 2022,False,"5,0"
B09HVBQ694,"Les Oméga 3 sont les meilleurs apports pour la vue, l'activité cardiaque et les fonctions cérébrales. Ce complément Nathaé propose 60 gélules d'huile de krill avec un enrobage de gélatine de poisson. Il s'agit d'huile dont la provenance est certifiée Eco-Harvesting avec une date optimale en janvier 2023 pour une commande en janvier 2022.Les 60 capsules permettent 2 mois de cure mais l'apport est modeste avec 0,16 g d'oméga 3 dont 0,089 g d’EPA et 0,041 g de DHA là où certains compléments apportent quotidiennement 1 g d'Oméga 3, 0,5 g d’EPA et 0,4 g de DHA. Il faudrait 10 capsules quotidiennes pour un apport significatif.",2 mois de cure mais des doses faibles,Commenté en France le 31 janvier 2022,False,"3,0"
